Model,MSO2024B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH3
1.30129650e-02,0.0600001,0.01
1.30129660e-02,0.0400001,0.01
1.30129670e-02,0.0400001,0.01
1.30129680e-02,0.0400001,0.03
1.30129690e-02,0.0400001,0.01
1.30129700e-02,0.0400001,0.01
1.30129710e-02,0.0400001,0.01
1.30129720e-02,0.0400001,0.01
1.30129730e-02,0.0600001,0.01
1.30129740e-02,0.0400001,0.01
1.30129750e-02,0.0600001,0.01
1.30129760e-02,0.0600001,-0.00999996
1.30129770e-02,0.0600001,0.01
1.30129780e-02,0.0600001,0.01
1.30129790e-02,0.0600001,0.01
1.30129800e-02,0.0600001,0.01
1.30129810e-02,0.0600001,0.01
1.30129820e-02,0.0600001,0.01
1.30129830e-02,0.0600001,0.01
1.30129840e-02,0.0600001,0.03
1.30129850e-02,0.0400001,0.03
1.30129860e-02,0.0600001,0.03
1.30129870e-02,0.0400001,0.01
1.30129880e-02,0.0600001,0.01
1.30129890e-02,0.0400001,0.01
1.30129900e-02,0.0600001,0.01
1.30129910e-02,0.0400001,0.01
1.30129920e-02,0.0600001,0.01
1.30129930e-02,0.0600001,0.01
1.30129940e-02,0.0600001,0.01
1.30129950e-02,0.0800001,0.01
1.30129960e-02,0.0600001,0.01
1.30129970e-02,0.0600001,0.01
1.30129980e-02,0.0600001,0.01
1.30129990e-02,0.0600001,0.01
1.30130000e-02,0.0600001,-0.00999996
1.30130010e-02,0.0400001,0.03
1.30130020e-02,0.0600001,0.03
1.30130030e-02,0.0400001,0.03
1.30130040e-02,0.0400001,0.03
1.30130050e-02,0.0400001,0.03
1.30130060e-02,0.0400001,0.03
1.30130070e-02,0.0600001,0.03
1.30130080e-02,0.0600001,0.01
1.30130090e-02,0.0600001,0.01
1.30130100e-02,0.0600001,0.01
1.30130110e-02,0.0600001,0.01
1.30130120e-02,0.0600001,0.03
1.30130130e-02,0.0400001,0.03
1.30130140e-02,0.0600001,0.03
1.30130150e-02,0.0400001,0.01
1.30130160e-02,0.0600001,0.01
1.30130170e-02,0.0600001,0.01
1.30130180e-02,0.0600001,0.01
1.30130190e-02,0.0600001,0.01
1.30130200e-02,0.0800001,0.03
1.30130210e-02,0.0600001,0.05
1.30130220e-02,0.0600001,0.03
1.30130230e-02,0.0600001,0.01
1.30130240e-02,0.0600001,0.01
1.30130250e-02,0.0600001,0.03
1.30130260e-02,0.0400001,0.01
1.30130270e-02,0.0600001,0.03
1.30130280e-02,0.0600001,0.01
1.30130290e-02,0.0400001,0.01
1.30130300e-02,0.0400001,-0.00999996
1.30130310e-02,0.0400001,0.01
1.30130320e-02,0.0400001,0.01
1.30130330e-02,0.0400001,0.01
1.30130340e-02,0.0400001,0.01
1.30130350e-02,0.0400001,0.01
1.30130360e-02,0.0400001,0.01
1.30130370e-02,0.0400001,0.01
1.30130380e-02,0.0600001,0.01
1.30130390e-02,0.0600001,0.01
1.30130400e-02,0.0600001,0.01
1.30130410e-02,0.0400001,0.03
1.30130420e-02,0.0600001,0.03
1.30130430e-02,0.0600001,0.03
1.30130440e-02,0.0600001,0.03
1.30130450e-02,0.0600001,0.03
1.30130460e-02,0.0600001,0.03
1.30130470e-02,0.0600001,0.03
1.30130480e-02,0.0600001,0.03
1.30130490e-02,0.0600001,0.03
1.30130500e-02,0.0600001,0.03
1.30130510e-02,0.0600001,0.03
1.30130520e-02,0.0800001,0.01
1.30130530e-02,0.0600001,0.01
1.30130540e-02,0.0400001,0.01
1.30130550e-02,0.0200001,0.01
1.30130560e-02,0.0400001,0.01
1.30130570e-02,0.0400001,0.03
1.30130580e-02,0.0400001,0.03
1.30130590e-02,0.0200001,0.03
1.30130600e-02,0.0600001,0.03
1.30130610e-02,0.0600001,0.03
1.30130620e-02,0.0600001,0.03
1.30130630e-02,0.0600001,0.03
1.30130640e-02,0.0400001,0.01
1.30130650e-02,0.0400001,0.01
1.30130660e-02,0.0400001,-0.00999996
1.30130670e-02,0.0400001,0.01
1.30130680e-02,0.0600001,0.03
1.30130690e-02,0.0600001,0.01
1.30130700e-02,0.0600001,0.01
1.30130710e-02,0.0600001,0.01
1.30130720e-02,0.0600001,0.01
1.30130730e-02,0.0400001,0.01
1.30130740e-02,0.0600001,0.03
1.30130750e-02,0.0600001,0.03
1.30130760e-02,0.0600001,0.03
1.30130770e-02,0.0400001,0.03
1.30130780e-02,0.0600001,0.03
1.30130790e-02,0.0400001,0.03
1.30130800e-02,0.0600001,0.03
1.30130810e-02,0.0400001,0.01
1.30130820e-02,0.0600001,0.01
1.30130830e-02,0.0600001,0.01
1.30130840e-02,0.0600001,0.01
1.30130850e-02,0.0600001,0.01
1.30130860e-02,0.0600001,0.03
1.30130870e-02,0.0600001,0.03
1.30130880e-02,0.0600001,0.01
1.30130890e-02,0.0400001,0.03
1.30130900e-02,0.0600001,0.01
1.30130910e-02,0.0400001,0.01
1.30130920e-02,0.0400001,0.01
1.30130930e-02,0.0600001,0.01
1.30130940e-02,0.0600001,0.01
1.30130950e-02,0.0600001,0.03
1.30130960e-02,0.0600001,0.01
1.30130970e-02,0.0600001,0.01
1.30130980e-02,0.0600001,0.01
1.30130990e-02,0.0400001,0.01
1.30131000e-02,0.0600001,0.01
1.30131010e-02,0.0600001,0.01
1.30131020e-02,0.0600001,0.01
1.30131030e-02,0.0400001,-0.00999996
1.30131040e-02,0.0600001,-0.00999996
1.30131050e-02,0.0600001,-0.00999996
1.30131060e-02,0.0600001,0.01
1.30131070e-02,0.0400001,0.01
1.30131080e-02,0.0400001,0.01
1.30131090e-02,0.0400001,0.01
1.30131100e-02,0.0600001,0.01
1.30131110e-02,0.0600001,0.01
1.30131120e-02,0.0600001,0.01
1.30131130e-02,0.0600001,0.01
1.30131140e-02,0.0600001,0.01
1.30131150e-02,0.0600001,0.03
1.30131160e-02,0.0600001,0.01
1.30131170e-02,0.0400001,0.03
1.30131180e-02,0.0600001,0.01
1.30131190e-02,0.0600001,0.01
1.30131200e-02,0.0600001,0.01
1.30131210e-02,0.0600001,0.01
1.30131220e-02,0.0600001,0.03
1.30131230e-02,0.0600001,0.03
1.30131240e-02,0.0600001,0.03
1.30131250e-02,0.0600001,0.03
1.30131260e-02,0.0600001,0.03
1.30131270e-02,0.0600001,0.01
1.30131280e-02,0.0600001,0.01
1.30131290e-02,0.0600001,0.01
1.30131300e-02,0.0600001,0.03
1.30131310e-02,0.0400001,0.01
1.30131320e-02,0.0600001,0.03
1.30131330e-02,0.0400001,0.03
1.30131340e-02,0.0600001,0.03
1.30131350e-02,0.0400001,0.03
1.30131360e-02,0.0600001,0.05
1.30131370e-02,0.0400001,0.03
1.30131380e-02,0.0600001,0.01
1.30131390e-02,0.0600001,0.03
1.30131400e-02,0.0600001,0.01
1.30131410e-02,0.0600001,0.01
1.30131420e-02,0.0600001,0.01
1.30131430e-02,0.0600001,0.03
1.30131440e-02,0.0600001,0.03
1.30131450e-02,0.0400001,0.03
1.30131460e-02,0.0400001,0.03
1.30131470e-02,0.0400001,0.03
1.30131480e-02,0.0400001,0.03
1.30131490e-02,0.0400001,0.03
1.30131500e-02,0.0600001,0.03
1.30131510e-02,0.0400001,0.01
1.30131520e-02,0.0400001,0.01
1.30131530e-02,0.0400001,0.01
1.30131540e-02,0.0600001,0.03
1.30131550e-02,0.0600001,0.03
1.30131560e-02,0.0600001,0.03
1.30131570e-02,0.0600001,0.01
1.30131580e-02,0.0600001,0.01
1.30131590e-02,0.0600001,0.01
1.30131600e-02,0.0800001,0.01
1.30131610e-02,0.0600001,0.01
1.30131620e-02,0.0600001,0.01
1.30131630e-02,0.0600001,0.01
1.30131640e-02,0.0600001,0.03
1.30131650e-02,0.0600001,0.03
1.30131660e-02,0.0600001,0.01
1.30131670e-02,0.0400001,0.03
1.30131680e-02,0.0400001,0.03
1.30131690e-02,0.0400001,0.03
1.30131700e-02,0.0400001,0.01
1.30131710e-02,0.0400001,0.03
1.30131720e-02,0.0400001,0.03
1.30131730e-02,0.0400001,0.03
1.30131740e-02,0.0600001,0.03
1.30131750e-02,0.0600001,0.03
1.30131760e-02,0.0600001,0.03
1.30131770e-02,0.0600001,0.03
1.30131780e-02,0.0600001,0.03
1.30131790e-02,0.0600001,0.01
1.30131800e-02,0.0600001,0.01
1.30131810e-02,0.0400001,0.01
1.30131820e-02,0.0600001,0.01
1.30131830e-02,0.0600001,0.01
1.30131840e-02,0.0600001,0.03
1.30131850e-02,0.0600001,0.03
1.30131860e-02,0.0600001,0.01
1.30131870e-02,0.0600001,0.03
1.30131880e-02,0.0600001,0.01
1.30131890e-02,0.0400001,0.03
1.30131900e-02,0.0400001,0.01
1.30131910e-02,0.0400001,0.01
1.30131920e-02,0.0600001,0.01
1.30131930e-02,0.0400001,0.01
1.30131940e-02,0.0600001,0.01
1.30131950e-02,0.0400001,0.01
1.30131960e-02,0.0600001,0.01
1.30131970e-02,0.0400001,0.01
1.30131980e-02,0.0600001,0.01
1.30131990e-02,0.0600001,0.01
1.30132000e-02,0.0600001,0.03
1.30132010e-02,0.0600001,0.01
1.30132020e-02,0.0600001,0.03
1.30132030e-02,0.0600001,0.01
1.30132040e-02,0.0600001,0.01
1.30132050e-02,0.0600001,0.01
1.30132060e-02,0.0600001,0.01
1.30132070e-02,0.0600001,0.01
1.30132080e-02,0.0600001,0.01
1.30132090e-02,0.0600001,0.01
1.30132100e-02,0.0600001,0.01
1.30132110e-02,0.0400001,0.01
1.30132120e-02,0.0600001,0.03
1.30132130e-02,0.0400001,0.03
1.30132140e-02,0.0600001,0.03
1.30132150e-02,0.0400001,0.01
1.30132160e-02,0.0600001,0.03
1.30132170e-02,0.0600001,0.03
1.30132180e-02,0.0600001,0.03
1.30132190e-02,0.0600001,0.03
1.30132200e-02,0.0600001,0.01
1.30132210e-02,0.0400001,0.01
1.30132220e-02,0.0600001,0.01
1.30132230e-02,0.0600001,0.03
1.30132240e-02,0.0600001,0.01
1.30132250e-02,0.0600001,0.03
1.30132260e-02,0.0400001,0.03
1.30132270e-02,0.0400001,0.03
1.30132280e-02,0.0400001,0.01
1.30132290e-02,0.0400001,0.03
1.30132300e-02,0.0400001,0.03
1.30132310e-02,0.0400001,0.01
1.30132320e-02,0.0600001,0.03
1.30132330e-02,0.0600001,0.01
1.30132340e-02,0.0600001,0.01
1.30132350e-02,0.0600001,0.01
1.30132360e-02,0.0600001,0.03
1.30132370e-02,0.0400001,0.01
1.30132380e-02,0.0600001,0.03
1.30132390e-02,0.0400001,0.03
1.30132400e-02,0.0600001,0.01
1.30132410e-02,0.0600001,0.03
1.30132420e-02,0.0600001,0.01
1.30132430e-02,0.0400001,0.01
1.30132440e-02,0.0600001,0.01
1.30132450e-02,0.0400001,0.01
1.30132460e-02,0.0600001,0.01
1.30132470e-02,0.0400001,0.01
1.30132480e-02,0.0400001,0.01
1.30132490e-02,0.0400001,0.01
1.30132500e-02,0.0600001,0.01
1.30132510e-02,0.0400001,0.03
1.30132520e-02,0.0600001,0.03
1.30132530e-02,0.0400001,0.03
1.30132540e-02,0.0600001,0.05
1.30132550e-02,0.0600001,0.03
1.30132560e-02,0.0800001,0.01
1.30132570e-02,0.0600001,0.01
1.30132580e-02,0.0600001,0.01
1.30132590e-02,0.0400001,0.01
1.30132600e-02,0.0600001,0.01
1.30132610e-02,0.0400001,0.01
1.30132620e-02,0.0400001,0.03
1.30132630e-02,0.0400001,0.03
1.30132640e-02,0.0600001,0.03
1.30132650e-02,0.0400001,0.03
1.30132660e-02,0.0400001,0.01
1.30132670e-02,0.0400001,0.03
1.30132680e-02,0.0600001,0.03
1.30132690e-02,0.0600001,0.03
1.30132700e-02,0.0600001,0.03
1.30132710e-02,0.0600001,0.01
1.30132720e-02,0.0800001,0.03
1.30132730e-02,0.0600001,0.01
1.30132740e-02,0.0600001,0.03
1.30132750e-02,0.0600001,0.01
1.30132760e-02,0.0600001,-0.00999996
1.30132770e-02,0.0400001,0.01
1.30132780e-02,0.0600001,0.01
1.30132790e-02,0.0400001,0.01
1.30132800e-02,0.0400001,0.01
1.30132810e-02,0.0400001,0.01
1.30132820e-02,0.0600001,0.01
1.30132830e-02,0.0400001,0.01
1.30132840e-02,0.0600001,0.01
1.30132850e-02,0.0600001,0.01
1.30132860e-02,0.0600001,0.01
1.30132870e-02,0.0400001,0.01
1.30132880e-02,0.0400001,0.01
1.30132890e-02,0.0600001,0.01
1.30132900e-02,0.0600001,0.01
1.30132910e-02,0.0600001,0.03
1.30132920e-02,0.0600001,0.03
1.30132930e-02,0.0600001,0.03
1.30132940e-02,0.0600001,0.03
1.30132950e-02,0.0600001,0.03
1.30132960e-02,0.0600001,0.03
1.30132970e-02,0.0400001,0.03
1.30132980e-02,0.0400001,0.01
1.30132990e-02,0.0400001,0.01
1.30133000e-02,0.0400001,0.01
1.30133010e-02,0.0400001,0.01
1.30133020e-02,0.0600001,0.01
1.30133030e-02,0.0400001,0.01
1.30133040e-02,0.0600001,-0.03
1.30133050e-02,0.0600001,-0.00999996
1.30133060e-02,0.0600001,0.01
1.30133070e-02,0.0600001,0.03
1.30133080e-02,0.0600001,0.03
1.30133090e-02,0.0600001,0.01
1.30133100e-02,0.0600001,0.01
1.30133110e-02,0.0600001,0.01
1.30133120e-02,0.0600001,0.03
1.30133130e-02,0.0600001,0.01
1.30133140e-02,0.0800001,0.01
1.30133150e-02,0.0600001,0.01
1.30133160e-02,0.0600001,0.03
1.30133170e-02,0.0600001,0.03
1.30133180e-02,0.0600001,0.01
1.30133190e-02,0.0600001,0.01
1.30133200e-02,0.0600001,0.01
1.30133210e-02,0.0400001,0.01
1.30133220e-02,0.0600001,0.01
1.30133230e-02,0.0600001,0.01
1.30133240e-02,0.0600001,0.01
1.30133250e-02,0.0400001,0.01
1.30133260e-02,0.0600001,0.01
1.30133270e-02,0.0600001,0.01
1.30133280e-02,0.0600001,0.01
1.30133290e-02,0.0600001,0.03
1.30133300e-02,0.0600001,0.01
1.30133310e-02,0.0600001,0.03
1.30133320e-02,0.0800001,0.03
1.30133330e-02,0.0600001,0.03
1.30133340e-02,0.0600001,0.03
1.30133350e-02,0.0600001,0.03
1.30133360e-02,0.0600001,0.05
1.30133370e-02,0.0600001,0.03
1.30133380e-02,0.0800001,0.01
1.30133390e-02,0.0600001,0.01
1.30133400e-02,0.0600001,0.01
1.30133410e-02,0.0600001,0.01
1.30133420e-02,0.0800001,-0.00999996
1.30133430e-02,0.0600001,0.01
1.30133440e-02,0.0600001,0.01
1.30133450e-02,0.0400001,0.01
1.30133460e-02,0.0600001,0.01
1.30133470e-02,0.0600001,0.01
1.30133480e-02,0.0600001,0.01
1.30133490e-02,0.0400001,0.01
1.30133500e-02,0.0400001,0.01
1.30133510e-02,0.0400001,0.03
1.30133520e-02,0.0600001,0.01
1.30133530e-02,0.0600001,0.01
1.30133540e-02,0.0600001,0.01
1.30133550e-02,0.0600001,0.01
1.30133560e-02,0.0600001,0.01
1.30133570e-02,0.0400001,0.01
1.30133580e-02,0.0600001,0.01
1.30133590e-02,0.0400001,0.01
1.30133600e-02,0.0600001,0.01
1.30133610e-02,0.0400001,0.03
1.30133620e-02,0.0600001,0.01
1.30133630e-02,0.0600001,0.03
1.30133640e-02,0.0600001,0.01
1.30133650e-02,0.0600001,0.03
1.30133660e-02,0.0600001,0.01
1.30133670e-02,0.0600001,0.01
1.30133680e-02,0.0600001,0.01
1.30133690e-02,0.0600001,0.01
1.30133700e-02,0.0600001,0.01
1.30133710e-02,0.0400001,0.03
1.30133720e-02,0.0400001,0.03
1.30133730e-02,0.0600001,0.03
1.30133740e-02,0.0600001,0.03
1.30133750e-02,0.0600001,0.01
1.30133760e-02,0.0600001,0.01
1.30133770e-02,0.0600001,0.01
1.30133780e-02,0.0600001,0.01
1.30133790e-02,0.0400001,0.01
1.30133800e-02,0.0400001,0.01
1.30133810e-02,0.0400001,0.01
1.30133820e-02,0.0600001,-0.00999996
1.30133830e-02,0.0400001,0.01
1.30133840e-02,0.0600001,0.01
1.30133850e-02,0.0600001,0.03
1.30133860e-02,0.0600001,0.01
1.30133870e-02,0.0600001,0.03
1.30133880e-02,0.0800001,0.01
1.30133890e-02,0.0600001,0.03
1.30133900e-02,0.0800001,0.01
1.30133910e-02,0.0600001,0.01
1.30133920e-02,0.0600001,0.01
1.30133930e-02,0.0400001,0.03
1.30133940e-02,0.0600001,0.03
1.30133950e-02,0.0400001,0.03
1.30133960e-02,0.0600001,0.03
1.30133970e-02,0.0400001,0.03
1.30133980e-02,0.0600001,0.03
1.30133990e-02,0.0600001,0.03
1.30134000e-02,0.0600001,0.01
1.30134010e-02,0.0400001,0.01
1.30134020e-02,0.0600001,0.01
1.30134030e-02,0.0600001,0.03
1.30134040e-02,0.0600001,0.01
1.30134050e-02,0.0400001,0.03
1.30134060e-02,0.0400001,0.03
1.30134070e-02,0.0400001,0.03
1.30134080e-02,0.0400001,0.01
1.30134090e-02,0.0400001,0.01
1.30134100e-02,0.0400001,0.01
1.30134110e-02,0.0400001,0.03
1.30134120e-02,0.0400001,0.01
1.30134130e-02,0.0400001,0.01
1.30134140e-02,0.0600001,0.01
1.30134150e-02,0.0600001,0.01
1.30134160e-02,0.0600001,0.03
1.30134170e-02,0.0600001,0.03
1.30134180e-02,0.0600001,0.03
1.30134190e-02,0.0600001,0.03
1.30134200e-02,0.0600001,0.03
1.30134210e-02,0.0600001,0.03
1.30134220e-02,0.0600001,0.03
1.30134230e-02,0.0400001,0.01
1.30134240e-02,0.0600001,0.01
1.30134250e-02,0.0400001,0.01
1.30134260e-02,0.0600001,0.01
1.30134270e-02,0.0600001,0.01
1.30134280e-02,0.0600001,0.03
1.30134290e-02,0.0600001,0.01
1.30134300e-02,0.0600001,0.01
1.30134310e-02,0.0400001,0.01
1.30134320e-02,0.0600001,0.03
1.30134330e-02,0.0400001,0.03
1.30134340e-02,0.0400001,0.01
1.30134350e-02,0.0400001,0.01
1.30134360e-02,0.0400001,0.03
1.30134370e-02,0.0400001,0.03
1.30134380e-02,0.0600001,0.01
1.30134390e-02,0.0400001,0.01
1.30134400e-02,0.0600001,0.01
1.30134410e-02,0.0400001,0.03
1.30134420e-02,0.0400001,0.03
1.30134430e-02,0.0400001,0.01
1.30134440e-02,0.0600001,0.01
1.30134450e-02,0.0600001,0.03
1.30134460e-02,0.0800001,0.01
1.30134470e-02,0.0600001,0.01
1.30134480e-02,0.0600001,0.01
1.30134490e-02,0.0400001,0.01
1.30134500e-02,0.0600001,0.01
1.30134510e-02,0.0600001,0.03
1.30134520e-02,0.0600001,0.01
1.30134530e-02,0.0600001,0.01
1.30134540e-02,0.0600001,0.03
1.30134550e-02,0.0400001,0.03
1.30134560e-02,0.0400001,0.03
1.30134570e-02,0.0400001,0.03
1.30134580e-02,0.0400001,0.01
1.30134590e-02,0.0200001,0.03
1.30134600e-02,0.0400001,0.03
1.30134610e-02,0.0200001,0.03
1.30134620e-02,0.0400001,0.03
1.30134630e-02,0.0600001,0.03
1.30134640e-02,0.0600001,0.03
1.30134650e-02,0.0400001,0.01
1.30134660e-02,0.0600001,0.03
1.30134670e-02,0.0600001,0.01
1.30134680e-02,0.0400001,0.01
1.30134690e-02,0.0200001,0.01
1.30134700e-02,0.0400001,0.03
1.30134710e-02,0.0600001,0.03
1.30134720e-02,0.0600001,0.03
1.30134730e-02,0.0600001,0.01
1.30134740e-02,0.0600001,0.01
1.30134750e-02,0.0600001,0.01
1.30134760e-02,0.0600001,0.01
1.30134770e-02,0.0600001,0.01
1.30134780e-02,0.0600001,0.01
1.30134790e-02,0.0600001,0.01
1.30134800e-02,0.0600001,0.01
1.30134810e-02,0.0600001,0.03
1.30134820e-02,0.0600001,0.01
1.30134830e-02,0.0400001,0.01
1.30134840e-02,0.0400001,0.01
1.30134850e-02,0.0400001,0.01
1.30134860e-02,0.0400001,0.01
1.30134870e-02,0.0400001,0.03
1.30134880e-02,0.0400001,0.03
1.30134890e-02,0.0600001,0.03
1.30134900e-02,0.0600001,0.03
1.30134910e-02,0.0400001,0.03
1.30134920e-02,0.0400001,0.03
1.30134930e-02,0.0400001,0.03
1.30134940e-02,0.0400001,0.03
1.30134950e-02,0.0600001,0.03
1.30134960e-02,0.0400001,0.03
1.30134970e-02,0.0400001,0.03
1.30134980e-02,0.0400001,0.01
1.30134990e-02,0.0400001,0.01
1.30135000e-02,0.0400001,0.01
1.30135010e-02,0.0400001,0.03
1.30135020e-02,0.0600001,0.01
1.30135030e-02,0.0600001,0.01
1.30135040e-02,0.0600001,-0.00999996
1.30135050e-02,0.0600001,0.01
1.30135060e-02,0.0600001,0.01
1.30135070e-02,0.0600001,0.03
1.30135080e-02,0.0600001,0.01
1.30135090e-02,0.0600001,0.01
1.30135100e-02,0.0600001,0.01
1.30135110e-02,0.0400001,0.01
1.30135120e-02,0.0600001,0.01
1.30135130e-02,0.0600001,0.03
1.30135140e-02,0.0600001,0.03
1.30135150e-02,0.0600001,0.03
1.30135160e-02,0.0600001,0.03
1.30135170e-02,0.0600001,0.03
1.30135180e-02,0.0600001,0.03
1.30135190e-02,0.0600001,0.01
1.30135200e-02,0.0600001,0.01
1.30135210e-02,0.0400001,0.03
1.30135220e-02,0.0600001,0.03
1.30135230e-02,0.0400001,0.03
1.30135240e-02,0.0600001,0.01
1.30135250e-02,0.0600001,0.01
1.30135260e-02,0.0600001,0.01
1.30135270e-02,0.0400001,0.01
1.30135280e-02,0.0600001,0.03
1.30135290e-02,0.0600001,0.03
1.30135300e-02,0.0600001,0.03
1.30135310e-02,0.0600001,0.03
1.30135320e-02,0.0600001,0.03
1.30135330e-02,0.0600001,0.01
1.30135340e-02,0.0600001,0.01
1.30135350e-02,0.0600001,0.01
1.30135360e-02,0.0600001,0.01
1.30135370e-02,0.0400001,0.01
1.30135380e-02,0.0600001,0.03
1.30135390e-02,0.0600001,0.03
1.30135400e-02,0.0600001,0.03
1.30135410e-02,0.0600001,0.01
1.30135420e-02,0.0600001,0.01
1.30135430e-02,0.0600001,-0.00999996
1.30135440e-02,0.0600001,-0.00999996
1.30135450e-02,0.0600001,0.03
1.30135460e-02,0.0600001,0.03
1.30135470e-02,0.0400001,0.03
1.30135480e-02,0.0600001,0.03
1.30135490e-02,0.0400001,0.01
1.30135500e-02,0.0600001,0.03
1.30135510e-02,0.0400001,0.01
1.30135520e-02,0.0400001,0.03
1.30135530e-02,0.0400001,0.01
1.30135540e-02,0.0600001,0.03
1.30135550e-02,0.0400001,0.01
1.30135560e-02,0.0400001,0.01
1.30135570e-02,0.0400001,0.03
1.30135580e-02,0.0600001,0.01
1.30135590e-02,0.0600001,0.01
1.30135600e-02,0.0800001,0.01
1.30135610e-02,0.0600001,0.01
1.30135620e-02,0.0800001,0.01
1.30135630e-02,0.0600001,0.01
1.30135640e-02,0.0600001,0.01
1.30135650e-02,0.0600001,0.01
1.30135660e-02,0.0600001,-0.00999996
1.30135670e-02,0.0400001,0.01
1.30135680e-02,0.0600001,0.01
1.30135690e-02,0.0600001,0.03
1.30135700e-02,0.0600001,0.03
1.30135710e-02,0.0600001,0.03
1.30135720e-02,0.0600001,0.03
1.30135730e-02,0.0600001,0.03
1.30135740e-02,0.0600001,0.03
1.30135750e-02,0.0600001,0.03
1.30135760e-02,0.0600001,0.03
1.30135770e-02,0.0600001,0.03
1.30135780e-02,0.0600001,0.03
1.30135790e-02,0.0400001,0.03
1.30135800e-02,0.0600001,0.03
1.30135810e-02,0.0600001,0.03
1.30135820e-02,0.0800001,0.01
1.30135830e-02,0.0600001,0.01
1.30135840e-02,0.0600001,0.01
1.30135850e-02,0.0600001,0.01
1.30135860e-02,0.0600001,0.01
1.30135870e-02,0.0600001,0.01
1.30135880e-02,0.0600001,0.01
1.30135890e-02,0.0400001,0.03
1.30135900e-02,0.0600001,0.03
1.30135910e-02,0.0600001,0.03
1.30135920e-02,0.0600001,0.03
1.30135930e-02,0.0600001,0.03
1.30135940e-02,0.0800001,0.03
1.30135950e-02,0.0600001,0.03
1.30135960e-02,0.0600001,0.01
1.30135970e-02,0.0600001,0.01
1.30135980e-02,0.0600001,0.01
1.30135990e-02,0.0400001,0.03
1.30136000e-02,0.0400001,0.01
1.30136010e-02,0.0600001,0.03
1.30136020e-02,0.0600001,0.03
1.30136030e-02,0.0600001,0.03
1.30136040e-02,0.0600001,0.03
1.30136050e-02,0.0600001,0.03
1.30136060e-02,0.0600001,0.01
1.30136070e-02,0.0600001,0.03
1.30136080e-02,0.0600001,0.03
1.30136090e-02,0.0800001,0.03
1.30136100e-02,0.0800001,0.03
1.30136110e-02,0.0800001,0.05
1.30136120e-02,0.0600001,0.03
1.30136130e-02,0.0600001,0.03
1.30136140e-02,0.0800001,0.03
1.30136150e-02,0.0800001,0.03
1.30136160e-02,0.0600001,0.03
1.30136170e-02,0.0600001,0.03
1.30136180e-02,0.0600001,0.03
1.30136190e-02,0.0600001,0.03
1.30136200e-02,0.0400001,0.03
1.30136210e-02,0.0400001,0.03
1.30136220e-02,0.0600001,0.03
1.30136230e-02,0.0400001,0.01
1.30136240e-02,0.0600001,0.01
1.30136250e-02,0.0400001,0.01
1.30136260e-02,0.0600001,0.01
1.30136270e-02,0.0400001,0.03
1.30136280e-02,0.0600001,0.01
1.30136290e-02,0.0400001,0.03
1.30136300e-02,0.0600001,0.03
1.30136310e-02,0.0600001,0.03
1.30136320e-02,0.0800001,0.03
1.30136330e-02,0.0600001,0.03
1.30136340e-02,0.0800001,0.03
1.30136350e-02,0.0800001,0.03
1.30136360e-02,0.0800001,0.01
1.30136370e-02,0.0600001,0.03
1.30136380e-02,0.0600001,0.01
1.30136390e-02,0.0600001,0.03
1.30136400e-02,0.0600001,0.01
1.30136410e-02,0.0600001,0.03
1.30136420e-02,0.0600001,0.01
1.30136430e-02,0.0600001,0.01
1.30136440e-02,0.0800001,0.01
1.30136450e-02,0.0800001,0.01
1.30136460e-02,0.0600001,0.03
1.30136470e-02,0.0600001,0.03
1.30136480e-02,0.0600001,0.03
1.30136490e-02,0.0600001,0.01
1.30136500e-02,0.0600001,0.01
1.30136510e-02,0.0600001,0.01
1.30136520e-02,0.0600001,0.01
1.30136530e-02,0.0600001,0.01
1.30136540e-02,0.0600001,0.01
1.30136550e-02,0.0400001,0.01
1.30136560e-02,0.0400001,0.01
1.30136570e-02,0.0400001,0.01
1.30136580e-02,0.0400001,-0.00999996
1.30136590e-02,0.0600001,0.01
1.30136600e-02,0.0600001,0.03
1.30136610e-02,0.0600001,0.01
1.30136620e-02,0.0600001,0.03
1.30136630e-02,0.0400001,0.03
1.30136640e-02,0.0600001,0.03
1.30136650e-02,0.0400001,0.03
1.30136660e-02,0.0600001,0.03
1.30136670e-02,0.0400001,0.01
1.30136680e-02,0.0600001,0.01
1.30136690e-02,0.0600001,0.01
1.30136700e-02,0.0600001,0.01
1.30136710e-02,0.0600001,0.01
1.30136720e-02,0.0600001,0.03
1.30136730e-02,0.0600001,0.01
1.30136740e-02,0.0800001,0.01
1.30136750e-02,0.0600001,0.01
1.30136760e-02,0.0600001,0.01
1.30136770e-02,0.0400001,0.03
1.30136780e-02,0.0600001,0.01
1.30136790e-02,0.0400001,0.01
1.30136800e-02,0.0400001,0.01
1.30136810e-02,0.0400001,0.01
1.30136820e-02,0.0400001,0.01
1.30136830e-02,0.0400001,0.01
1.30136840e-02,0.0400001,0.01
1.30136850e-02,0.0400001,0.01
1.30136860e-02,0.0400001,0.01
1.30136870e-02,0.0400001,0.01
1.30136880e-02,0.0600001,0.01
