Model,MSO2024B
Firmware Version,1.56

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,1e-05,
Sample Interval,1e-09,
Filter Frequency,2e+08,
Record Length,100000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.5,0.5
Label,,
TIME,CH1,CH2
1.0305740e-03,0.02,0.01
1.0305750e-03,0.02,-0.01
1.0305760e-03,0.02,-0.01
1.0305770e-03,0,0.01
1.0305780e-03,0,0.01
1.0305790e-03,0,0.01
1.0305800e-03,0,0.01
1.0305810e-03,-0.02,0.01
1.0305820e-03,-0.02,0.01
1.0305830e-03,0,0.01
1.0305840e-03,0,0.01
1.0305850e-03,0,0.01
1.0305860e-03,0.02,0.01
1.0305870e-03,0,-0.01
1.0305880e-03,0.02,0.01
1.0305890e-03,0,0.01
1.0305900e-03,0.02,0.01
1.0305910e-03,0.02,0.01
1.0305920e-03,0.02,-0.01
1.0305930e-03,0.02,-0.01
1.0305940e-03,0,-0.01
1.0305950e-03,0,-0.01
1.0305960e-03,0,0.01
1.0305970e-03,0,-0.01
1.0305980e-03,0,-0.01
1.0305990e-03,0,-0.01
1.0306000e-03,-0.02,-0.01
1.0306010e-03,0,-0.01
1.0306020e-03,0.02,0.01
1.0306030e-03,0,0.01
1.0306040e-03,0,-0.01
1.0306050e-03,0,-0.01
1.0306060e-03,0,0.01
1.0306070e-03,0,0.01
1.0306080e-03,0,0.01
1.0306090e-03,-0.02,0.01
1.0306100e-03,0,0.01
1.0306110e-03,0,-0.01
1.0306120e-03,0.02,-0.01
1.0306130e-03,0,0.01
1.0306140e-03,0.02,-0.01
1.0306150e-03,0,-0.01
1.0306160e-03,0,0.01
1.0306170e-03,0,0.01
1.0306180e-03,0,0.01
1.0306190e-03,0,0.03
1.0306200e-03,0.02,0.01
1.0306210e-03,0,0.01
1.0306220e-03,0.02,0.01
1.0306230e-03,0,0.03
1.0306240e-03,0,0.03
1.0306250e-03,0,0.03
1.0306260e-03,0,0.01
1.0306270e-03,0.02,0.01
1.0306280e-03,0,0.01
1.0306290e-03,0,0.01
1.0306300e-03,0,0.01
1.0306310e-03,0.02,0.01
1.0306320e-03,0,0.01
1.0306330e-03,0.02,-0.01
1.0306340e-03,0,-0.01
1.0306350e-03,0,0.01
1.0306360e-03,-0.02,0.01
1.0306370e-03,-0.02,-0.01
1.0306380e-03,0,0.01
1.0306390e-03,0,-0.01
1.0306400e-03,0,0.01
1.0306410e-03,0,0.01
1.0306420e-03,0,-0.01
1.0306430e-03,0,-0.01
1.0306440e-03,0,-0.01
1.0306450e-03,0,-0.01
1.0306460e-03,0,0.01
1.0306470e-03,0,0.01
1.0306480e-03,0,0.03
1.0306490e-03,0,0.01
1.0306500e-03,0,-0.01
1.0306510e-03,0,-0.01
1.0306520e-03,0,0.01
1.0306530e-03,0,0.01
1.0306540e-03,0,-0.01
1.0306550e-03,0,-0.01
1.0306560e-03,0,-0.01
1.0306570e-03,0.02,0.01
1.0306580e-03,0,-0.01
1.0306590e-03,0,-0.01
1.0306600e-03,0,-0.01
1.0306610e-03,0,0.01
1.0306620e-03,-0.02,0.01
1.0306630e-03,-0.02,0.01
1.0306640e-03,0,0.01
1.0306650e-03,0,-0.01
1.0306660e-03,-0.02,0.01
1.0306670e-03,-0.02,-0.01
1.0306680e-03,-0.02,0.01
1.0306690e-03,0,0.01
1.0306700e-03,0,0.01
1.0306710e-03,0,0.01
1.0306720e-03,0,0.01
1.0306730e-03,0,0.01
1.0306740e-03,0,0.01
1.0306750e-03,0.02,-0.01
1.0306760e-03,0,-0.01
1.0306770e-03,0,-0.01
1.0306780e-03,0,-0.01
1.0306790e-03,0,-0.01
1.0306800e-03,0,0.01
1.0306810e-03,0,-0.01
1.0306820e-03,0,0.01
1.0306830e-03,-0.02,0.01
1.0306840e-03,-0.02,0.01
1.0306850e-03,-0.02,-0.01
1.0306860e-03,0,-0.01
1.0306870e-03,0,-0.01
1.0306880e-03,0,-0.01
1.0306890e-03,0,-0.01
1.0306900e-03,0,-0.01
1.0306910e-03,0,0.01
1.0306920e-03,0,0.01
1.0306930e-03,0,0.01
1.0306940e-03,0,-0.01
1.0306950e-03,0.02,-0.01
1.0306960e-03,0.02,-0.01
1.0306970e-03,0,0.01
1.0306980e-03,0,0.01
1.0306990e-03,0,0.01
1.0307000e-03,0,0.01
1.0307010e-03,-0.02,0.01
1.0307020e-03,0,-0.01
1.0307030e-03,0,0.01
1.0307040e-03,0,-0.01
1.0307050e-03,0,-0.01
1.0307060e-03,0,0.01
1.0307070e-03,0,0.01
1.0307080e-03,0,0.01
1.0307090e-03,0,0.01
1.0307100e-03,0,-0.01
1.0307110e-03,0,-0.01
1.0307120e-03,0,-0.01
1.0307130e-03,0,-0.01
1.0307140e-03,0.02,-0.01
1.0307150e-03,0,0.01
1.0307160e-03,0.02,0.01
1.0307170e-03,0.02,-0.01
1.0307180e-03,0.02,-0.01
1.0307190e-03,0,-0.01
1.0307200e-03,0.02,-0.01
1.0307210e-03,0,-0.01
1.0307220e-03,0,-0.01
1.0307230e-03,0,-0.01
1.0307240e-03,0,-0.01
1.0307250e-03,0,-0.01
1.0307260e-03,0,-0.01
1.0307270e-03,0,0.01
1.0307280e-03,0,0.01
1.0307290e-03,0.02,0.01
1.0307300e-03,0.02,0.01
1.0307310e-03,0.02,0.01
1.0307320e-03,0.02,-0.01
1.0307330e-03,0.02,-0.01
1.0307340e-03,0.02,-0.01
1.0307350e-03,0,-0.01
1.0307360e-03,0,-0.01
1.0307370e-03,0,-0.01
1.0307380e-03,0,-0.01
1.0307390e-03,0,0.01
1.0307400e-03,0.02,0.03
1.0307410e-03,0,0.01
1.0307420e-03,0,-0.01
1.0307430e-03,0,-0.01
1.0307440e-03,0,-0.01
1.0307450e-03,0,-0.01
1.0307460e-03,0,-0.01
1.0307470e-03,0,0.01
1.0307480e-03,0,-0.01
1.0307490e-03,0,-0.01
1.0307500e-03,0,-0.01
1.0307510e-03,0,-0.01
1.0307520e-03,0,-0.01
1.0307530e-03,0,-0.01
1.0307540e-03,0,0.01
1.0307550e-03,0.02,0.03
1.0307560e-03,0.02,-0.01
1.0307570e-03,0,-0.01
1.0307580e-03,0.02,-0.01
1.0307590e-03,0,-0.01
1.0307600e-03,0,-0.01
1.0307610e-03,0,0.01
1.0307620e-03,0.02,0.01
1.0307630e-03,0,0.01
1.0307640e-03,0,-0.01
1.0307650e-03,0,-0.01
1.0307660e-03,0.02,-0.01
1.0307670e-03,0,-0.01
1.0307680e-03,0.02,0.01
1.0307690e-03,0,0.01
1.0307700e-03,0,0.01
1.0307710e-03,-0.02,0.01
1.0307720e-03,0,0.01
1.0307730e-03,0,0.01
1.0307740e-03,0,0.01
1.0307750e-03,0,0.01
1.0307760e-03,0,-0.01
1.0307770e-03,0,-0.01
1.0307780e-03,0,-0.01
1.0307790e-03,0,-0.01
1.0307800e-03,0,-0.01
1.0307810e-03,0,0.01
1.0307820e-03,0,0.01
1.0307830e-03,0,0.03
1.0307840e-03,0.02,0.03
1.0307850e-03,0,0.01
1.0307860e-03,0,0.01
1.0307870e-03,0.02,-0.01
1.0307880e-03,0,0.01
1.0307890e-03,0,0.01
1.0307900e-03,0.02,-0.01
1.0307910e-03,0.02,-0.01
1.0307920e-03,0,0.01
1.0307930e-03,0,0.01
1.0307940e-03,0,0.01
1.0307950e-03,0,0.01
1.0307960e-03,0,0.01
1.0307970e-03,0,0.01
1.0307980e-03,0.02,0.01
1.0307990e-03,0.02,0.01
1.0308000e-03,0.02,0.01
1.0308010e-03,0.02,-0.01
1.0308020e-03,0,0.01
1.0308030e-03,0.02,0.01
1.0308040e-03,0.02,0.01
1.0308050e-03,0,-0.01
1.0308060e-03,0.02,0.01
1.0308070e-03,0.02,-0.01
1.0308080e-03,0.02,0.01
1.0308090e-03,0,0.01
1.0308100e-03,0,-0.01
1.0308110e-03,0,-0.01
1.0308120e-03,0.02,0.01
1.0308130e-03,0,-0.01
1.0308140e-03,0.02,0.01
1.0308150e-03,0,0.01
1.0308160e-03,0.02,0.01
1.0308170e-03,0,-0.01
1.0308180e-03,0,-0.01
1.0308190e-03,0.02,-0.01
1.0308200e-03,0.02,-0.01
1.0308210e-03,0.02,-0.01
1.0308220e-03,0.02,-0.01
1.0308230e-03,0.02,-0.01
1.0308240e-03,0.02,-0.01
1.0308250e-03,0.02,0.01
1.0308260e-03,0.02,-0.01
1.0308270e-03,0,0.01
1.0308280e-03,0.02,-0.01
1.0308290e-03,0.02,-0.01
1.0308300e-03,0.02,0.01
1.0308310e-03,0.02,0.01
1.0308320e-03,0.02,-0.01
1.0308330e-03,0,0.01
1.0308340e-03,0,0.01
1.0308350e-03,0,0.01
1.0308360e-03,0,0.01
1.0308370e-03,0,0.01
1.0308380e-03,0,0.01
1.0308390e-03,0,0.01
1.0308400e-03,0.02,0.01
1.0308410e-03,0,0.03
1.0308420e-03,0,0.03
1.0308430e-03,0,0.01
1.0308440e-03,0,0.01
1.0308450e-03,0.02,0.01
1.0308460e-03,0,0.01
1.0308470e-03,0,0.03
1.0308480e-03,0,0.01
1.0308490e-03,0,0.01
1.0308500e-03,-0.02,0.01
1.0308510e-03,0,0.01
1.0308520e-03,0,0.01
1.0308530e-03,0,-0.01
1.0308540e-03,0,-0.01
1.0308550e-03,0,-0.01
1.0308560e-03,0,-0.01
1.0308570e-03,0,0.01
1.0308580e-03,0.02,-0.01
1.0308590e-03,0.02,-0.01
1.0308600e-03,0.02,-0.01
1.0308610e-03,0.02,-0.01
1.0308620e-03,0,-0.01
1.0308630e-03,0.02,0.01
1.0308640e-03,0.02,-0.01
1.0308650e-03,0.02,0.01
1.0308660e-03,0.02,0.01
1.0308670e-03,0.02,0.01
1.0308680e-03,0.02,0.01
1.0308690e-03,0,0.01
1.0308700e-03,0.02,0.01
1.0308710e-03,0.02,0.03
1.0308720e-03,0.02,0.01
1.0308730e-03,0,0.01
1.0308740e-03,0,0.01
1.0308750e-03,0,0.01
1.0308760e-03,0,0.01
1.0308770e-03,0,0.01
1.0308780e-03,0,0.01
1.0308790e-03,0,-0.01
1.0308800e-03,0,-0.01
1.0308810e-03,0,0.01
1.0308820e-03,0,0.01
1.0308830e-03,0,0.01
1.0308840e-03,0,0.01
1.0308850e-03,0,-0.01
1.0308860e-03,0,-0.01
1.0308870e-03,0,-0.01
1.0308880e-03,0,-0.01
1.0308890e-03,0.02,-0.01
1.0308900e-03,0.02,0.03
1.0308910e-03,0.02,0.01
1.0308920e-03,0.02,0.01
1.0308930e-03,0.02,-0.01
1.0308940e-03,0.02,-0.01
1.0308950e-03,0.02,0.01
1.0308960e-03,0.02,-0.01
1.0308970e-03,0.02,0.01
1.0308980e-03,0.02,-0.01
1.0308990e-03,0.02,0.01
1.0309000e-03,0.02,-0.01
1.0309010e-03,0.02,-0.01
1.0309020e-03,0.02,0.01
1.0309030e-03,0,0.01
1.0309040e-03,0,0.01
1.0309050e-03,0,0.01
1.0309060e-03,0,0.01
1.0309070e-03,0,0.01
1.0309080e-03,0.02,0.01
1.0309090e-03,0,0.01
1.0309100e-03,0.02,0.01
1.0309110e-03,0,-0.01
1.0309120e-03,0.02,-0.01
1.0309130e-03,0.02,-0.01
1.0309140e-03,0.02,0.01
1.0309150e-03,0.02,0.01
1.0309160e-03,0.02,0.01
1.0309170e-03,0.02,0.01
1.0309180e-03,0.02,0.01
1.0309190e-03,0.02,0.01
1.0309200e-03,0.02,0.01
1.0309210e-03,0.02,0.01
1.0309220e-03,0.02,0.01
1.0309230e-03,0.02,0.01
1.0309240e-03,0.02,0.01
1.0309250e-03,0,0.01
1.0309260e-03,0,0.01
1.0309270e-03,0,0.01
1.0309280e-03,0,0.01
1.0309290e-03,0,0.01
1.0309300e-03,0,0.03
1.0309310e-03,0,0.03
1.0309320e-03,0.02,0.01
1.0309330e-03,0.02,0.01
1.0309340e-03,0.02,-0.01
1.0309350e-03,0.02,0.01
1.0309360e-03,0.02,0.01
1.0309370e-03,0,-0.01
1.0309380e-03,0,0.01
1.0309390e-03,0.02,-0.01
1.0309400e-03,0.02,-0.01
1.0309410e-03,0.02,-0.01
1.0309420e-03,0,0.01
1.0309430e-03,0,0.03
1.0309440e-03,0,0.01
1.0309450e-03,0,0.01
1.0309460e-03,0,0.01
1.0309470e-03,0,0.01
1.0309480e-03,0,0.01
1.0309490e-03,0,-0.01
1.0309500e-03,0,0.01
1.0309510e-03,0,0.01
1.0309520e-03,0.02,0.01
1.0309530e-03,0.02,-0.01
1.0309540e-03,0,0.01
1.0309550e-03,0,0.03
1.0309560e-03,0,0.01
1.0309570e-03,0,0.03
1.0309580e-03,0.02,0.01
1.0309590e-03,0.02,0.01
1.0309600e-03,0.02,0.01
1.0309610e-03,0,0.01
1.0309620e-03,0.02,0.01
1.0309630e-03,0,-0.01
1.0309640e-03,0,-0.01
1.0309650e-03,0,-0.01
1.0309660e-03,0,-0.01
1.0309670e-03,0.02,-0.01
1.0309680e-03,0.02,-0.01
1.0309690e-03,0.02,-0.01
1.0309700e-03,0,-0.01
1.0309710e-03,0,-0.01
1.0309720e-03,0.02,-0.01
1.0309730e-03,0.02,-0.01
1.0309740e-03,0.02,0.03
1.0309750e-03,0.02,0.01
1.0309760e-03,0.02,0.01
1.0309770e-03,0.02,0.01
1.0309780e-03,0.02,0.01
1.0309790e-03,0,0.01
1.0309800e-03,0.02,-0.01
1.0309810e-03,0,0.01
1.0309820e-03,0.02,0.01
1.0309830e-03,0,-0.01
1.0309840e-03,0,-0.01
1.0309850e-03,0,0.01
1.0309860e-03,0,0.03
1.0309870e-03,0,0.01
1.0309880e-03,0,0.01
1.0309890e-03,0,0.01
1.0309900e-03,0,0.01
1.0309910e-03,0,0.01
1.0309920e-03,0,0.01
1.0309930e-03,0,0.01
1.0309940e-03,0.02,0.01
1.0309950e-03,0.02,-0.01
1.0309960e-03,0.02,0.01
1.0309970e-03,0,0.01
1.0309980e-03,0.02,0.01
1.0309990e-03,0,0.01
1.0310000e-03,0,0.03
1.0310010e-03,0,0.01
1.0310020e-03,0,0.01
1.0310030e-03,0,0.01
1.0310040e-03,0,-0.01
1.0310050e-03,0,-0.01
1.0310060e-03,0,0.01
1.0310070e-03,0,0.01
1.0310080e-03,0,0.01
1.0310090e-03,0,0.01
1.0310100e-03,0,0.01
1.0310110e-03,0,0.01
1.0310120e-03,0,0.01
1.0310130e-03,0.02,0.01
1.0310140e-03,0.02,-0.01
1.0310150e-03,0.02,-0.01
1.0310160e-03,0.02,-0.01
1.0310170e-03,0,0.01
1.0310180e-03,0.02,0.01
1.0310190e-03,0.02,0.01
1.0310200e-03,0.02,0.01
1.0310210e-03,0,0.01
1.0310220e-03,0.02,0.01
1.0310230e-03,0.02,0.01
1.0310240e-03,0.02,-0.01
1.0310250e-03,0,0.01
1.0310260e-03,0,0.03
1.0310270e-03,0,0.03
1.0310280e-03,0,0.01
1.0310290e-03,0,0.01
1.0310300e-03,0,0.01
1.0310310e-03,0,0.01
1.0310320e-03,0,0.01
1.0310330e-03,0,0.01
1.0310340e-03,0.02,0.01
1.0310350e-03,0.02,-0.01
1.0310360e-03,0,-0.01
1.0310370e-03,0,-0.01
1.0310380e-03,0,-0.01
1.0310390e-03,0.02,-0.01
1.0310400e-03,0.02,0.01
1.0310410e-03,0.02,-0.01
1.0310420e-03,0,-0.01
1.0310430e-03,0,-0.01
1.0310440e-03,0,-0.01
1.0310450e-03,0,0.01
1.0310460e-03,0,0.01
1.0310470e-03,0,0.01
1.0310480e-03,0,-0.01
1.0310490e-03,0,0.01
1.0310500e-03,0,0.01
1.0310510e-03,0,0.01
1.0310520e-03,0.02,0.01
1.0310530e-03,0.02,0.01
1.0310540e-03,0.02,0.01
1.0310550e-03,0.02,0.01
1.0310560e-03,0.02,-0.01
1.0310570e-03,0,0.01
1.0310580e-03,0.02,0.01
1.0310590e-03,0,0.01
1.0310600e-03,0,0.01
1.0310610e-03,0,-0.01
1.0310620e-03,0.02,-0.01
1.0310630e-03,0.02,-0.01
1.0310640e-03,0.02,-0.01
1.0310650e-03,0,0.01
1.0310660e-03,0,0.01
1.0310670e-03,0,0.03
1.0310680e-03,0,0.01
1.0310690e-03,0,0.01
1.0310700e-03,0,0.01
1.0310710e-03,0,0.01
1.0310720e-03,0.02,0.01
1.0310730e-03,0,0.01
1.0310740e-03,0,0.01
1.0310750e-03,0,0.01
1.0310760e-03,0,0.01
1.0310770e-03,0,0.01
1.0310780e-03,0.02,-0.01
1.0310790e-03,0.02,0.01
1.0310800e-03,0,0.03
1.0310810e-03,0,0.03
1.0310820e-03,0,0.01
1.0310830e-03,0,0.01
1.0310840e-03,0,0.01
1.0310850e-03,0,0.01
1.0310860e-03,-0.02,0.01
1.0310870e-03,0,0.01
1.0310880e-03,-0.02,0.01
1.0310890e-03,0,0.01
1.0310900e-03,0,-0.01
1.0310910e-03,0,0.01
1.0310920e-03,0.02,0.01
1.0310930e-03,0,-0.01
1.0310940e-03,0.02,0.01
1.0310950e-03,0,0.03
1.0310960e-03,0,0.01
1.0310970e-03,0,0.01
1.0310980e-03,0,0.01
1.0310990e-03,0,0.01
1.0311000e-03,0.02,0.01
1.0311010e-03,0.02,0.01
1.0311020e-03,0.02,0.01
1.0311030e-03,0.02,0.03
1.0311040e-03,0.02,0.01
1.0311050e-03,0,0.01
1.0311060e-03,0,0.01
1.0311070e-03,0,0.03
1.0311080e-03,0,0.01
1.0311090e-03,0.02,0.01
1.0311100e-03,0,0.01
1.0311110e-03,0,0.01
1.0311120e-03,0.02,-0.01
1.0311130e-03,0,-0.01
1.0311140e-03,0,-0.03
1.0311150e-03,0,-0.01
1.0311160e-03,0,-0.01
1.0311170e-03,0.02,-0.01
1.0311180e-03,0.02,0.01
1.0311190e-03,0.02,-0.01
1.0311200e-03,0,0.01
1.0311210e-03,0,0.01
1.0311220e-03,0,0.01
1.0311230e-03,0,0.01
1.0311240e-03,0,0.01
1.0311250e-03,0,0.01
1.0311260e-03,0,0.01
1.0311270e-03,0,0.01
1.0311280e-03,0,0.01
1.0311290e-03,0,0.01
1.0311300e-03,0.02,0.01
1.0311310e-03,0,0.01
1.0311320e-03,0,0.01
1.0311330e-03,0,-0.01
1.0311340e-03,0.02,0.01
1.0311350e-03,0,-0.01
1.0311360e-03,0,0.01
1.0311370e-03,0,-0.01
1.0311380e-03,0,0.01
1.0311390e-03,0,-0.01
1.0311400e-03,0,0.01
1.0311410e-03,0,0.01
1.0311420e-03,0,-0.01
1.0311430e-03,0,-0.01
1.0311440e-03,0.02,-0.01
1.0311450e-03,0,0.01
1.0311460e-03,0.02,0.01
1.0311470e-03,0,-0.01
1.0311480e-03,0,-0.01
1.0311490e-03,0,-0.01
1.0311500e-03,0,-0.01
1.0311510e-03,0,-0.01
1.0311520e-03,0.02,-0.01
1.0311530e-03,0,0.01
1.0311540e-03,0,0.01
1.0311550e-03,0,0.01
1.0311560e-03,0,0.01
1.0311570e-03,0,0.01
1.0311580e-03,0.02,0.03
1.0311590e-03,0.02,0.03
1.0311600e-03,0.02,0.01
1.0311610e-03,0.02,0.01
1.0311620e-03,0.02,0.01
1.0311630e-03,0,0.01
1.0311640e-03,0,0.01
1.0311650e-03,0.02,0.01
1.0311660e-03,0.02,0.01
1.0311670e-03,0,0.01
1.0311680e-03,0,-0.01
1.0311690e-03,0,-0.03
1.0311700e-03,0,-0.01
1.0311710e-03,0,-0.01
1.0311720e-03,0,-0.01
1.0311730e-03,0,0.01
1.0311740e-03,0,0.01
1.0311750e-03,0,0.01
1.0311760e-03,0,0.01
1.0311770e-03,0,0.01
1.0311780e-03,0,0.01
1.0311790e-03,0,0.01
1.0311800e-03,0,-0.01
1.0311810e-03,0,0.01
1.0311820e-03,0,0.01
1.0311830e-03,0,0.01
1.0311840e-03,0,-0.01
1.0311850e-03,0,0.01
1.0311860e-03,0,0.01
1.0311870e-03,0,0.01
1.0311880e-03,0,0.01
1.0311890e-03,0.02,-0.01
1.0311900e-03,0.02,-0.01
1.0311910e-03,0.02,-0.01
1.0311920e-03,0.02,0.01
1.0311930e-03,0.02,0.01
1.0311940e-03,0.02,0.01
1.0311950e-03,0,-0.01
1.0311960e-03,0,-0.01
1.0311970e-03,0,-0.01
1.0311980e-03,0.02,-0.01
1.0311990e-03,0,0.01
1.0312000e-03,0.02,-0.01
1.0312010e-03,0,-0.03
1.0312020e-03,0,-0.01
1.0312030e-03,-0.02,0.01
1.0312040e-03,0,0.01
1.0312050e-03,0,0.01
1.0312060e-03,0,-0.01
1.0312070e-03,0.02,-0.01
1.0312080e-03,0.02,0.01
1.0312090e-03,0,-0.01
1.0312100e-03,0,-0.01
1.0312110e-03,0,0.01
1.0312120e-03,0.02,0.01
1.0312130e-03,0,0.01
1.0312140e-03,0,-0.01
1.0312150e-03,0,0.01
1.0312160e-03,0,0.01
1.0312170e-03,0,0.01
1.0312180e-03,0,0.01
1.0312190e-03,0,0.01
1.0312200e-03,0,0.01
1.0312210e-03,0,0.01
1.0312220e-03,0,-0.01
1.0312230e-03,0,-0.01
1.0312240e-03,0.02,0.01
1.0312250e-03,0.02,0.01
1.0312260e-03,0.02,0.01
1.0312270e-03,0,0.01
1.0312280e-03,0,0.01
1.0312290e-03,0,0.01
1.0312300e-03,0.02,0.01
1.0312310e-03,0,-0.01
1.0312320e-03,0.02,-0.01
1.0312330e-03,0.02,-0.01
1.0312340e-03,0,0.01
1.0312350e-03,0,0.01
1.0312360e-03,0,0.01
1.0312370e-03,0,0.01
1.0312380e-03,0.02,0.03
1.0312390e-03,0.02,0.03
1.0312400e-03,0,0.01
1.0312410e-03,0,0.01
1.0312420e-03,0,0.01
1.0312430e-03,0,0.01
1.0312440e-03,0.02,0.01
1.0312450e-03,0,0.01
1.0312460e-03,-0.02,0.01
1.0312470e-03,-0.02,-0.01
1.0312480e-03,0,0.01
1.0312490e-03,0,0.03
1.0312500e-03,0,0.01
1.0312510e-03,0,0.01
1.0312520e-03,0,0.01
1.0312530e-03,0,0.01
1.0312540e-03,0,-0.01
1.0312550e-03,0,-0.01
1.0312560e-03,0,-0.01
1.0312570e-03,0,0.03
1.0312580e-03,0,0.01
1.0312590e-03,0,-0.01
1.0312600e-03,0.02,-0.01
1.0312610e-03,0,-0.01
1.0312620e-03,-0.02,0.01
1.0312630e-03,0,0.03
1.0312640e-03,0,0.03
1.0312650e-03,0,0.01
1.0312660e-03,0,0.01
1.0312670e-03,0,0.01
1.0312680e-03,0.02,0.01
1.0312690e-03,0,0.01
1.0312700e-03,0.02,0.01
1.0312710e-03,0,0.01
1.0312720e-03,0,0.01
1.0312730e-03,0,0.01
1.0312740e-03,0,-0.01
1.0312750e-03,0.02,-0.01
1.0312760e-03,0,-0.01
1.0312770e-03,0,-0.01
1.0312780e-03,0,-0.01
1.0312790e-03,0,0.01
1.0312800e-03,-0.02,0.01
1.0312810e-03,0,-0.01
1.0312820e-03,0,-0.01
1.0312830e-03,0,-0.01
1.0312840e-03,0,0.01
1.0312850e-03,0,0.01
1.0312860e-03,0,-0.01
1.0312870e-03,0,-0.01
1.0312880e-03,0,-0.01
1.0312890e-03,0,-0.01
1.0312900e-03,0,0.01
1.0312910e-03,0,0.01
1.0312920e-03,0,0.01
1.0312930e-03,0.02,0.01
1.0312940e-03,0,0.01
1.0312950e-03,0,0.01
1.0312960e-03,0,-0.01
1.0312970e-03,0,0.01
1.0312980e-03,0,-0.01
1.0312990e-03,0,0.01
1.0313000e-03,0.04,0.01
1.0313010e-03,0.02,0.03
1.0313020e-03,0,0.01
1.0313030e-03,0.02,0.03
1.0313040e-03,0.02,0.03
1.0313050e-03,0,0.03
1.0313060e-03,0,0.01
1.0313070e-03,0.02,-0.01
1.0313080e-03,0.02,0.01
1.0313090e-03,0,0.01
1.0313100e-03,0.02,0.01
1.0313110e-03,0.02,0.03
1.0313120e-03,0.02,0.03
1.0313130e-03,0,0.03
1.0313140e-03,0,0.01
1.0313150e-03,0,0.01
1.0313160e-03,0,0.01
1.0313170e-03,0,0.01
1.0313180e-03,0,0.01
1.0313190e-03,0,0.01
1.0313200e-03,0,0.01
1.0313210e-03,0,-0.01
1.0313220e-03,0,0.01
1.0313230e-03,0,0.01
1.0313240e-03,0,0.01
1.0313250e-03,0,0.01
1.0313260e-03,0,0.01
1.0313270e-03,0,0.01
1.0313280e-03,0.02,-0.01
1.0313290e-03,0.02,0.01
1.0313300e-03,0,-0.01
1.0313310e-03,0,-0.01
1.0313320e-03,0,-0.01
1.0313330e-03,0,-0.01
1.0313340e-03,0,-0.01
1.0313350e-03,0,-0.01
1.0313360e-03,0.02,-0.01
1.0313370e-03,0,-0.01
1.0313380e-03,0.02,-0.01
1.0313390e-03,0,-0.01
1.0313400e-03,0,-0.01
1.0313410e-03,0,0.01
1.0313420e-03,0.02,0.01
1.0313430e-03,0.02,0.01
1.0313440e-03,0.02,-0.01
1.0313450e-03,0.02,-0.01
1.0313460e-03,0,0.01
1.0313470e-03,0,0.01
1.0313480e-03,0,-0.01
1.0313490e-03,0,-0.01
1.0313500e-03,0,-0.01
1.0313510e-03,-0.02,-0.01
1.0313520e-03,0,-0.01
1.0313530e-03,0,0.01
1.0313540e-03,0,0.01
1.0313550e-03,0.02,0.01
1.0313560e-03,0,0.01
1.0313570e-03,0,0.01
1.0313580e-03,0,0.01
1.0313590e-03,0,0.01
1.0313600e-03,0.02,0.01
1.0313610e-03,0.02,0.01
1.0313620e-03,0.02,0.01
1.0313630e-03,0,0.01
1.0313640e-03,0,-0.01
1.0313650e-03,0,-0.01
1.0313660e-03,0,-0.01
1.0313670e-03,0,0.01
1.0313680e-03,0.02,-0.01
1.0313690e-03,0,0.01
1.0313700e-03,0.02,-0.01
1.0313710e-03,0,0.01
1.0313720e-03,0,-0.01
1.0313730e-03,0,0.01
1.0313740e-03,0,0.01
1.0313750e-03,0,0.01
1.0313760e-03,0.02,0.01
1.0313770e-03,0,0.03
1.0313780e-03,0.02,0.03
1.0313790e-03,0,0.03
1.0313800e-03,0,0.01
1.0313810e-03,0,0.01
1.0313820e-03,0,0.01
1.0313830e-03,0,-0.01
1.0313840e-03,-0.02,0.01
1.0313850e-03,0,0.01
1.0313860e-03,0,0.01
1.0313870e-03,0,0.01
1.0313880e-03,0.02,0.01
1.0313890e-03,0,0.01
1.0313900e-03,0,-0.01
1.0313910e-03,0,0.01
1.0313920e-03,0,-0.01
1.0313930e-03,0,0.01
1.0313940e-03,0.02,0.01
1.0313950e-03,0.02,0.01
1.0313960e-03,0.02,0.01
1.0313970e-03,0.02,0.01
1.0313980e-03,0.02,0.01
1.0313990e-03,0.02,0.01
1.0314000e-03,0,0.01
1.0314010e-03,0,0.01
1.0314020e-03,0,0.01
1.0314030e-03,0,0.01
1.0314040e-03,0,0.01
1.0314050e-03,0,0.01
1.0314060e-03,0.02,0.01
1.0314070e-03,0,0.01
1.0314080e-03,0,-0.01
1.0314090e-03,0,-0.01
1.0314100e-03,0,0.01
1.0314110e-03,0,0.01
1.0314120e-03,0,0.01
1.0314130e-03,0,0.01
1.0314140e-03,-0.02,-0.01
1.0314150e-03,0,-0.01
1.0314160e-03,0,0.01
1.0314170e-03,0,0.01
1.0314180e-03,0,0.01
1.0314190e-03,0,0.01
1.0314200e-03,0,0.01
1.0314210e-03,0,0.01
1.0314220e-03,0,0.01
1.0314230e-03,0,0.01
1.0314240e-03,0,0.01
1.0314250e-03,0,-0.01
1.0314260e-03,-0.02,0.01
1.0314270e-03,-0.02,0.01
1.0314280e-03,0,-0.01
1.0314290e-03,0,-0.01
1.0314300e-03,0,0.01
1.0314310e-03,0,0.01
1.0314320e-03,0,0.01
1.0314330e-03,0,0.01
1.0314340e-03,0.02,0.01
